ID карточки,ID товара,ISBN,Автор,Возраст,Год издания,Голоса,Издательство,Кол-во страниц,Название,Обложка,Переводчик,Редактор,Рейтинг,Серия,Составитель,Тип обложки,Тираж,Формат,Художник,Цена
308392,2226816,9785740610924,Пушкин А.,,2009,0,Янтарный сказ. Калининград,272,И божество и вдохновенье…,https://img-gorod.ru/upload/iblock/b80/b80ca2a4000c75a89d04700855ae7224.jpg,,,0,,,"Твердая, ткань",3000,10.5 x 9.5 x 2,Ковалев В.,141
308394,2226818,9785740610948,Пушкин А.,,2009,0,Янтарный сказ. Калининград,272,Повести покойного Ивана Петровича Белкина,https://img-gorod.ru/upload/iblock/660/660760cfdb13b1a5fcaf6b5393b44160.jpg,,,0,,,"Твердая, ткань",,10.5 x 9.5 x 2,,141
309477,2228503,9785991010443,Пушкин А.,,2010,0,Книжный клуб семейного досуга Харьков,416,Евгений Онегин,https://img-gorod.ru/upload/iblock/b88/b887fc58c86b42a22c758eac3f9462d7.jpg,,,0,Шедевры на все времена,,Твердая бумажная,,21 x 14 x 2.5,,
310054,2229206,9785947437522,Пушкин А.,12+,2015,0,Книги Искателя,62,Дубровский,https://img-gorod.ru/upload/iblock/93d/93d97b0b712619a42cf4ca10e938c59b.jpg,,,0,Библиотечка школьника,,Мягкая бумажная,4000,21.5 x 14 x 0.3,,76
311082,2230526,9785699378951,Пушкин А.,,2010,0,Эксмо,320,Дубровский Капитанская дочка Повести Белкина,https://img-gorod.ru/upload/iblock/6ad/6ad174a404e4436e61c2dc1fee4cc408.jpg,,Безотосная Г.,0,Культовая классика,,Мягкая бумажная,,16.5 x 12.5 x 1.8,,
311531,2231039,9785699389780,Пушкин А.,,2010,0,Эксмо,512,Пушкин Стихотворения Поэмы Сказки,https://img-gorod.ru/upload/iblock/b1e/b1e8cebdde5fa880dd493179bd24cb17.jpg,,Степанова Мария Владимировна,0,Иллюстрированная библиотека всемирной классики,,Твердая бумажная,,23.5 x 16 x 3,,357
312993,2232928,9785699394753,Пушкин А.,,2010,0,Эксмо,512,Евгений Онегин Борис Годунов Маленькие трагедии,https://img-gorod.ru/upload/iblock/984/9840a4b218994b1e5672301c4197758f.jpg,,Степанова Мария Владимировна,0,Иллюстрированная библиотека всемирной классики,,Твердая бумажная,,23.5 x 16 x 3.2,"Пушкин Александр Сергеевич, Добужинский М. В., Зворыкин Борис В.",
313069,2233021,9785170643639,Пушкин А.,,2010,0,АСТ,378,Пиковая дама Арап Петра Великого и другие повести,https://img-gorod.ru/upload/iblock/a56/a56c76c5ad6c3e3147d762633cdcb4ba.jpg,,,0,Русская классика,,Твердая бумажная,,21 x 14 x 2.3,,178
313180,2233143,9785998509599,Пушкин А.,12+,2016,0,Азбука СПб,256,Руслан и Людмила Сказки,https://img-gorod.ru/upload/iblock/a7b/a7b9ed435b182148de0cb80160267573.jpg,,,0,Азбука-классика,,Мягкая глянцевая,2000,18 x 12 x 1.6,,106
314278,2234795,9785353046684,Пушкин А.,,2010,0,Росмэн-Пресс,140,Пушкин Сказки,https://img-gorod.ru/upload/iblock/36c/36cec036c835172a25716dc5429bcbdf.jpg,,,0,,,Твердая бумажная,,28.5 x 22 x 1.6,,
318825,2241523,9785170670628,Пушкин А.,,2010,0,АСТ,352,Пушкин Лирика,https://img-gorod.ru/upload/iblock/fcd/fcd56ce7b5659fb88806143e9d5fbb05.jpg,,Романец Г.,0,Стихи и песни Премия народного признания,,Твердая глянцевая,,17.2 x 11.5 x 2.2,Пушкин Александр Сергеевич,
319459,2242554,9785699428014,Пушкин А.,,2010,1,Эксмо,640,Я вас любил…,https://img-gorod.ru/upload/iblock/359/3597459d5fbbb65c896ee7434b2f82f4.jpg,,Розман Н.,5,Русская классика,,Твердая бумажная,,20.6 x 13.6 x 4.1,,229
320771,2244363,9785378023035,Пушкин А.,,2010,1,Проф-пресс,144,Сказки на все времена,https://img-gorod.ru/upload/iblock/8f7/8f7ddc3c45fbdd3fcf6f54e6671b0c24.jpg,,,2,Любимые сказки малышам,,Твердая бумажная,,26.3 x 20.8 x 1.5,,
320833,2244461,9785353049135,Пушкин А.,,2010,0,Росмэн-Пресс,48,Сказка о мертвой царевне и о семи богатырях,https://img-gorod.ru/upload/iblock/ccc/ccc3f0cf21fe00ed1aa7c3704442eb99.jpg,,,0,Сказки Пушкина,,Твердая бумажная,,31.4 x 24.3 x 1.2,,
320834,2244462,9785353049111,Пушкин А.,,2010,0,Росмэн-Пресс,64,Сказка о царе Салтане и о сыне его князе Гвидоне,https://img-gorod.ru/upload/iblock/e8d/e8d94ba14e22614d9f990f136f362a42.jpg,,,0,Сказки Пушкина,,Твердая бумажная,,31.5 x 27.3 x 1.2,,
321063,2244863,9785222240939,Пушкин А.,,2015,0,Феникс,,Золотые цитаты классиков литературы Пушкин,https://img-gorod.ru/upload/iblock/55f/55f9884fa233e1aa6548d2859e48cc67.jpg,,,0,Золотые цитаты классиков литературы,,Суперобложка,,6 x 5.2 x 1,,70
321093,2244902,9785699415557,Пушкин А.,,2010,0,Эксмо,352,Стихи любимым Лирика,https://img-gorod.ru/upload/iblock/56b/56b4fd4b2a8c4f6ee0a58ddd1cf25aef.jpg,,Юрчук М.,0,Иллюстрированная классика поэзии Стихи любимым,,Твердая бумажная,,19.7 x 13.3 x 2.5,,203
322911,2247511,9785379013288,Пушкин А.,,2010,0,Сибирское университетское издательство. Новосибирс,224,Пушкин Стихотворения,https://img-gorod.ru/upload/iblock/e10/e106f694736e8c9517d061abb9431e74.jpg,,,0,Русская литература,,Мягкая бумажная,,21 x 14 x 1.2,,75
323198,2248070,9785170678358,Пушкин А.,,2010,0,АСТ,640,Стихотворения Поэмы Сказки,https://img-gorod.ru/upload/iblock/ae6/ae62be3dcfa72d42a505741712379740.jpg,,Степанова Мария Владимировна,0,Классики и современники,,Твердая бумажная,,21 x 14 x 3.3,Пушкин Александр Сергеевич,
323273,2248187,9785373034302,Пушкин А.,,2010,0,Олма Медиагрупп,384,Барышня-крестьянка,https://img-gorod.ru/upload/iblock/080/080040edb807ef16e7d9feedccfc977f.jpg,,,0,Классика жанра Love,,Твердая глянцевая,,17 x 11.5 x 2,,
324149,2249257,9785373036641,Пушкин А.,,2010,0,Олма Медиагрупп,304,Евгений Онегин,https://img-gorod.ru/upload/iblock/110/11046727a314e70fa387bc46e7169ed9.jpg,,"Абовская С. Н., Демина Е. В.",0,Классика Лучшее из великого,,"Твердая, ткань",,26.5 x 20 x 2,,
325073,2250502,9785170685509,Пушкин А.,,2010,0,АСТ,256,И жизнь и слезы и любовь…,https://img-gorod.ru/upload/iblock/34c/34c012af9f43ef93cc756fa0aa353a6d.jpg,,,0,Стихи о любви,,Твердая бумажная,,15 x 11 x 2,,
325853,2251556,9785386023584,Пушкин А.,,2010,0,Рипол-Классик,32,Сказка о царе Салтане…,https://img-gorod.ru/upload/iblock/fff/fff2b8e9ec8836a5cb074523e38d9984.jpg,,Крылова Е.,0,Шедевры книжной иллюстрации-детям,,Твердая бумажная,,29.5 x 22.5 x 1,Спирин Геннадий Константинович,
327896,2254698,9785910452309,Пушкин А.,,2011,1,ИД Мещерякова,136,Руслан и Людмила,https://img-gorod.ru/upload/iblock/284/28455264dc84f6fbe6d33bf976fa6c23.jpg,,Мещеряков Вадим Юрьевич,4,Перо Жар-птицы,,Твердая бумажная,,30.7 x 21.3 x 1.7,Кочергин Николай Михайлович,
329322,2256987,9789662163049,Пушкин А.,,2008,0,Казка,64,Пушкин Сказки,https://img-gorod.ru/upload/iblock/b1d/b1d0ce4356b50f021ddb47e5e93bf854.jpg,,,0,Золотая коллекция сказок,,Твердая глянцевая,,17.5 x 11.5 x 1.1,,
329323,2256988,9789662163056,Пушкин А.,,2008,0,Казка,64,Сказка о царе Салтане,https://img-gorod.ru/upload/iblock/f6c/f6c8b1a5671196223ad99db520f9ca8b.jpg,,,0,Золотая коллекция сказок,,Твердая глянцевая,,17.5 x 11.5 x 1.1,,68
330042,2258282,9785373039581,Пушкин А.,,2011,1,Олма Медиагрупп,128,Сказки Пушкина,https://img-gorod.ru/upload/iblock/cf8/cf888525c145cbd8b5e4a2f291b18703.jpg,,,5,Лучшие сказки для детей,,Дутая,,26 x 20 x 1.3,Канивец Татьяна,421
330043,2258283,9785373039604,Пушкин А.,,2011,0,Олма Медиагрупп,128,Руслан и Людмила,https://img-gorod.ru/upload/iblock/597/5976ae3003dd9979c429a975cf4e58f6.jpg,,,0,Лучшие сказки для детей,,Дутая,,26 x 20 x 1.3,"Канивец Владимир, Канивец Татьяна",
330050,2258290,9785699457274,Пушкин А.,,2010,0,Эксмо,224,Капитанская дочка,https://img-gorod.ru/upload/iblock/53a/53acc00fcdf1865f324dc08b5b873b3d.jpg,,Кузнецова Т.,0,,,Мягкая глянцевая,,20 x 12.5 x 1.4,,133
331432,2260313,9785488026667,Пушкин А.,,2010,0,Оникс,128,Пушкин Сказки,https://img-gorod.ru/upload/iblock/687/6874c111daba2bfe85e028416c77c245.jpg,,Савельева А. А.,0,,,Твердая глянцевая,,26.5 x 20 x 1.4,Елисеев Анатолий Михайлович,
332157,2261607,9785170695690,Пушкин А.,,2010,0,АСТ,1244,Пушкин Поэзия Драматургия Проза,https://img-gorod.ru/upload/iblock/cfe/cfea62aa379362f56a69868e369ae2f6.jpg,,Шишкова И. Л.,0,,,Твердая бумажная,,22 x 15 x 6.2,,
332745,2262427,9785699462414,Пушкин А.,,2011,0,Эксмо,480,Евгений Онегин,https://img-gorod.ru/upload/iblock/a81/a8165c571217655e86dadf04adb5a3b2.jpg,,Корина А.,0,Всемирная библиотека поэзии,,Суперобложка,,17.5 x 13.5 x 2.7,,
333171,2263076,9785378030286,Пушкин А.,,2014,0,Проф-пресс,128,У лукоморья дуб зеленый…,https://img-gorod.ru/upload/iblock/ca4/ca4a061e69a8aeb65dcc3f72e841db28.jpg,,Рашина Т.,0,Страна детства,,Дутая,,26 x 20.5 x 1.5,Кравец Юрий,423
333894,2264042,9785910452590,Пушкин А.,,2011,0,ИД Мещерякова,184,Евгений Онегин,https://img-gorod.ru/upload/iblock/1d3/1d3206fc45cf048619f507d0c0590e53.jpg,,,0,Книга с историей,,Твердая бумажная,,25 x 19 x 2,,
334213,2264427,9785699474387,Пушкин А.,,2011,0,Эксмо,192,Руслан и Людмила,https://img-gorod.ru/upload/iblock/a41/a41063eca5eba35eb01ffecbd8339acc.jpg,,Розман Н.,0,Классика в школе,,Твердая глянцевая,,21 x 13 x 1.5,,
334594,2264909,9785378032150,Пушкин А.,,2011,0,Проф-пресс,80,Волшебный мир Сказки нянюшки Арины,https://img-gorod.ru/upload/iblock/4bf/4bf9576e4568b44a9d3a2394d2c48413.jpg,,Рашина Т.,0,Лучшие стихи и сказки малышам,,Твердая глянцевая,,26.3 x 20.5 x 1.2,,
334939,2265431,9785699471072,Пушкин А.,0+,2016,0,Эксмо,136,Сказка о рыбаке и рыбке и другие сказки,https://img-gorod.ru/upload/iblock/dd2/dd2f77bda02017525b03bc2da7fcfbbd.jpg,,,0,Книги - мои друзья,,Твердая глянцевая,7000,22 x 14.5 x 1.5,,136
335954,2266686,9785903754380,Пушкин А.,,2011,0,Мир ребенка,,Пушкин Сказки,https://img-gorod.ru/upload/iblock/5fe/5feee31297fcc92cac5ffcc4fc10fa86.jpg,,,0,,,Твердая глянцевая,,27 x 20.5 x 2,Рейхет Петр,
336838,2267937,9785989864287,Пушкин А.,,2010,0,Мир энциклопедий,96,Я вас любил,https://img-gorod.ru/upload/iblock/a8c/a8cb5b50bf6e92bc63e85ae06bcb790c.jpg,,Циновская М.,0,,,Твердая бумажная,,17 x 15 x 1.5,,265
337627,2268961,9785699470730,Пушкин А.,,2011,0,Эксмо,448,Лирика Евгений Онегин Медный всадник...,https://img-gorod.ru/upload/iblock/d78/d789715a2d0e38cb962020412d18330a.jpg,,Дмитриев А.,0,Библиотека великих писателей Брокгауз-Ефрон,,Суперобложка,,27.5 x 20 x 4.5,,1193
338979,2271037,9785170693849,Пушкин А.,,2011,0,АСТ,608,Евгений Онегин Борис Годунов Маленькие трагедии,https://img-gorod.ru/upload/iblock/251/251a7088627ea1f42c985fca01da6b6f.jpg,,Савилова Т.,0,Классики и современники,,Твердая бумажная,,20.5 x 13.5 x 3.2,,
340796,2274056,9789851693470,Пушкин А.,,2011,0,Харвест,240,Сказки,https://img-gorod.ru/upload/iblock/20d/20d98f11555a5941ef038025f488b494.jpg,,,0,,,Твердая глянцевая,,14.5 x 11.5 x 1.7,,
341521,2275010,9785389020344,Пушкин А.,,2011,0,Азбука СПб,320,Душа в заветной лире…,https://img-gorod.ru/upload/iblock/dbb/dbb66e5d152273c568a6380a54b1dd16.jpg,,Степанова Алла Сергеевна,0,Азбука-классика,,Мягкая глянцевая,,18 x 11.8 x 1.3,,116
342346,2276127,9785353053996,Пушкин А.,,2011,0,Росмэн-Пресс,64,Сказка о мертвой царевне,https://img-gorod.ru/upload/iblock/383/383a79bbd5db1bd6c0d2b100f90b5eff.jpg,,,0,Детская библиотека РОСМЭН,,Твердая глянцевая,,22.2 x 16.8 x 0.8,,87
342347,2276128,9785353054016,Пушкин А.,,2011,0,Росмэн-Пресс,64,Сказка о царе Салтане,https://img-gorod.ru/upload/iblock/08d/08da196b60f92de837088b75ee08acf9.jpg,,,0,Детская библиотека РОСМЭН,,Твердая глянцевая,,22.2 x 16.8 x 0.8,,79
342450,2276240,9785978004274,Пушкин А.,,2011,0,Литур,120,Пушкин Сказки,https://img-gorod.ru/upload/iblock/404/4042d8582f7570bfd737d64626753d1e.jpg,,,0,Учимся играя,,Твердая глянцевая,,25 x 17 x 1.2,,190
342508,2276302,9785378035762,Пушкин А.,,2011,0,Проф-пресс,128,Поле чудес Сказки детям,https://img-gorod.ru/upload/iblock/578/578bf5556861c6b5f2d4fe955c49690a.jpg,,Рашина Т.,0,Лучшие стихи и сказки малышам,,Твердая глянцевая,,22 x 16.5 x 1.5,Кравец Юрий,132
342952,2276804,9785488028791,Пушкин А.,,2011,0,Оникс,12,Детям,https://img-gorod.ru/upload/iblock/3ac/3ac06d11c23e54697e034009ad889c21.jpg,,Данкова Р. Е.,0,,,Картон,,22 x 16.5 x 0.5,Елисеев Анатолий Михайлович,
343628,2277824,9785699499502,Пушкин А.,,2011,0,Эксмо,304,Стихотворения Поэмы Евгений Онегин Сказки,https://img-gorod.ru/upload/iblock/c39/c39286c94953436ab691dc6b87a523f7.jpg,,Дмитриев А.,0,Классика всемирной литературы,,Твердая глянцевая,,26.5 x 20.5 x 2.3,Иванов А.,
343629,2277826,9785488026926,Пушкин А.,,2010,0,Оникс,,На острове Буяне,https://img-gorod.ru/upload/iblock/8be/8be6553c1411f3f1a2f651bdfe4956de.jpg,,,0,,,Картон,,10 x 10 x 0.6,Спехова Мария,41
343698,2277955,9785699484041,Пушкин А.,0+,2016,1,Эксмо,128,Руслан и Людмила,https://img-gorod.ru/upload/iblock/a4b/a4bf4e1f81481642d1dda9524f464544.jpg,,,5,Книги - мои друзья,,Твердая глянцевая,6000,21.5 x 14.5 x 1.3,Власова Анна,136
344923,2279645,9785222184943,Пушкин А.,,2012,0,Феникс,160,Капитанская дочка,https://img-gorod.ru/upload/iblock/4b7/4b7574590d9452f94f69b87849439629.jpg,,Ингерлейб М.,0,Школьная классика,,Мягкая глянцевая,,20 x 13 x 0.8,,57
345676,2280852,9785373040280,Пушкин А.,,2011,0,Олма Медиагрупп,304,Капитанская дочка,https://img-gorod.ru/upload/iblock/704/70486b65f41743d96ae3b6d476a2ad2e.jpg,,,0,,,"Твердая, ткань",,26.5 x 20 x 2.5,,670
345702,2280920,9785353054719,Пушкин А.,,2011,0,Росмэн-Пресс,80,Пушкин Сказки,https://img-gorod.ru/upload/iblock/a04/a04d2dc96f0b34944372798c965afe5e.jpg,,,0,Золотая библиотека,,Твердая глянцевая,,24.5 x 20.5 x 1.1,,205
346922,2282761,9785699498666,Пушкин А.,,2011,0,Эксмо,384,Любви все возрасты покорны,https://img-gorod.ru/upload/iblock/b27/b27c8ce47cfb92710fa79825ada24552.jpg,,Корина А.,0,Золотая серия поэзии,,Твердая глянцевая,,17 x 12.5 x 2,,195
